WorkcenterDesc,Material_Code,Material_Desc,MIC_Desc,SampleSize,SampleNumber,Result,MICUoM,LSL,Target,USL,PostingDate,UserName,InspectionComments,InspectionPlan,COAComments
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,29,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,30,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,31,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,32,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,33,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,34,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,35,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,36,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,1,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,2,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,3,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,4,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,5,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,6,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,7,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,8,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,9,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,10,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,11,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,12,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,13,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,14,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,15,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,16,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,17,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,18,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,19,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,20,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,21,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,22,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,23,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,24,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,25,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,26,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,27,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Form,36,28,Reject,,NA,NA,NA,9/1/22 21:55,ddelarosa,"100% SCRAP, FORMING ISSUES.",In Process Attributes,"ddelarosa 09/01/2022 21:56:11: 100%25; SCRAP, FORMING ISSUES.||"
I8,94160B50,Blk160ozLgSqrBwl,Part Weight,16,15,77.57,g,78.4,82.5,85,9/2/22 0:25,eclimaco,,In Process Variables - Operator,
I8,94160B50,Blk160ozLgSqrBwl,Part Weight,16,16,77.55,g,78.4,82.5,85,9/2/22 0:25,eclimaco,,In Process Variables - Operator,
I8,94160B50,Blk160ozLgSqrBwl,Part Weight,16,3,78.32,g,78.4,82.5,85,9/2/22 0:25,eclimaco,,In Process Variables - Operator,
I3,H13140600CST70,Danish Clamshell Costco,Part Weight,9,8,81.93,g,69.5,75.3,81,9/2/22 0:57,ddelarosa,,First Article Variables,
I3,H13140600CST70,Danish Clamshell Costco,Part Weight,9,9,82.85,g,69.5,75.3,81,9/2/22 0:57,ddelarosa,,First Article Variables,
I3,H13140600CST70,Danish Clamshell Costco,Silicone Ratio,1,1,1.33449,EA,1.3347,1.33493,1.33517,9/2/22 0:57,ddelarosa,,First Article Variables,
I4,51048A100,"ClrFtLidFor9.25\LgRndShBwl""",Part Weight,25,1,23.73,g,24,25.3,26.1,9/2/22 0:58,ddelarosa,,In Process Variables,
I4,51048A100,"ClrFtLidFor9.25\LgRndShBwl""",Part Weight,25,4,23.89,g,24,25.3,26.1,9/2/22 0:58,ddelarosa,,In Process Variables,
I4,51048A100,"ClrFtLidFor9.25\LgRndShBwl""",Part Weight,25,5,23.97,g,24,25.3,26.1,9/2/22 0:58,ddelarosa,,In Process Variables,
I4,51048A100,"ClrFtLidFor9.25\LgRndShBwl""",Part Weight,25,25,26.28,g,24,25.3,26.1,9/2/22 0:58,ddelarosa,,In Process Variables,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Part Weight,9,3,111.12,g,97.9,103,106.1,9/2/22 0:59,ddelarosa,,In Process Variables,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Part Weight,9,4,96.33,g,97.9,103,106.1,9/2/22 0:59,ddelarosa,,In Process Variables,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Part Weight,9,5,97.15,g,97.9,103,106.1,9/2/22 0:59,ddelarosa,,In Process Variables,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Silicone Ratio,1,1,1.3342,EA,1.3347,1.33493,1.33517,9/2/22 0:59,ddelarosa,,In Process Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,18,19,g,20.6,21.7,22.4,9/2/22 1:00,ddelarosa,,First Article Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,19,20.23,g,20.6,21.7,22.4,9/2/22 1:00,ddelarosa,,First Article Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,22,20.03,g,20.6,21.7,22.4,9/2/22 1:00,ddelarosa,,First Article Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,24,20.28,g,20.6,21.7,22.4,9/2/22 1:00,ddelarosa,,First Article Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,26,22.79,g,20.6,21.7,22.4,9/2/22 1:00,ddelarosa,,First Article Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,27,22.57,g,20.6,21.7,22.4,9/2/22 1:00,ddelarosa,,First Article Variables,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Silicone Ratio,1,1,1.33426,EA,1.3347,1.33493,1.33517,9/2/22 1:00,ddelarosa,,First Article Variables,
I1,51185CST48OS,48CT ROT CHK TE LID CST CLR PP OS LABEL,Part Weight,20,1,39.82,g,39.9,42,43.3,9/2/22 1:02,ddelarosa,,In Process Variables,
I1,51185CST48OS,48CT ROT CHK TE LID CST CLR PP OS LABEL,Part Weight,20,2,39.76,g,39.9,42,43.3,9/2/22 1:02,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,7,20.81,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,11,21.11,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,12,21.01,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,25,17.27,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,26,18.06,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,27,18.56,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,28,18.2,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Part Weight,30,29,18.95,g,19,20,20.6,9/2/22 1:03,ddelarosa,,In Process Variables,
I11,52800TR50,50CT 7.5IN CLR PET TR SQDLID,Perforation Test,5,5,Reject,,NA,NA,NA,9/2/22 1:03,jgonzalez,,In Process Attributes - Operator,
I2,71146B150N,Blk8x11LgRecCntr,Part Weight,20,9,43.34,g,43.4,45.1,46.8,9/2/22 1:04,ddelarosa,,In Process Variables,
I2,71146B150N,Blk8x11LgRecCntr,Part Weight,20,11,43.31,g,43.4,45.1,46.8,9/2/22 1:04,ddelarosa,,In Process Variables,
I2,71146B150N,Blk8x11LgRecCntr,Part Weight,20,18,47.18,g,43.4,45.1,46.8,9/2/22 1:04,ddelarosa,,In Process Variables,
I2,71146B150N,Blk8x11LgRecCntr,Part Weight,20,19,47.03,g,43.4,45.1,46.8,9/2/22 1:04,ddelarosa,,In Process Variables,
I2,71146B150N,Blk8x11LgRecCntr,Part Weight,20,20,47.02,g,43.4,45.1,46.8,9/2/22 1:04,ddelarosa,,In Process Variables,
I2,71146B150N,Blk8x11LgRecCntr,Ash Content %,1,1,33.42,%,38,40,42,9/2/22 1:04,ddelarosa,,In Process Variables,
I10,77120020NLH,Base Blk PP 2comp Longhorn,Part Weight,15,6,56.6,g,50.9,53.6,56.3,9/2/22 1:05,ddelarosa,,In Process Variables,
I10,77120020NLH,Base Blk PP 2comp Longhorn,Part Weight,15,7,56.96,g,50.9,53.6,56.3,9/2/22 1:05,ddelarosa,,In Process Variables,
I10,77120020NLH,Base Blk PP 2comp Longhorn,Part Weight,15,8,56.52,g,50.9,53.6,56.3,9/2/22 1:05,ddelarosa,,In Process Variables,
I10,77120020NLH,Base Blk PP 2comp Longhorn,Part Weight,15,9,56.75,g,50.9,53.6,56.3,9/2/22 1:05,ddelarosa,,In Process Variables,
I10,77120020NLH,Base Blk PP 2comp Longhorn,Part Weight,15,10,56.95,g,50.9,53.6,56.3,9/2/22 1:05,ddelarosa,,In Process Variables,
I10,77120020NLH,Base Blk PP 2comp Longhorn,Ash Content %,1,1,37.34,%,38,40,42,9/2/22 1:05,ddelarosa,,In Process Variables,
I7,9918SY,"36CT 18\ OX RND BLK PET PLTR SYSC""",Silicone Ratio,1,1,1.334,EA,1.3347,1.33493,1.33517,9/2/22 1:06,ddelarosa,,First Article Variables,
I8,94160B50,Blk160ozLgSqrBwl,Part Weight,16,13,76.49,g,78.4,82.5,85,9/2/22 1:07,ddelarosa,,In Process Variables,
I8,94160B50,Blk160ozLgSqrBwl,Part Weight,16,14,77.6,g,78.4,82.5,85,9/2/22 1:07,ddelarosa,,In Process Variables,
I8,94160B50,Blk160ozLgSqrBwl,Silicone Ratio,1,1,1.334,EA,1.3347,1.33493,1.33517,9/2/22 1:07,ddelarosa,,In Process Variables,
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Part Weight,36,13,14.09,g,12,13,14,9/2/22 1:08,ddelarosa,,In Process Variables,
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Part Weight,36,18,14.07,g,12,13,14,9/2/22 1:08,ddelarosa,,In Process Variables,
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Part Weight,36,19,14.07,g,12,13,14,9/2/22 1:08,ddelarosa,,In Process Variables,
I9,53671B300,ClrHDLidF/Blk6.5x6.5SmSqrCntr,Part Weight,36,24,14.13,g,12,13,14,9/2/22 1:08,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,4,37.44,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,6,38.38,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,26,38.21,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,1,37.18,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,5,37.9,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,7,37.27,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,10,36.98,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,2,36.7,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,3,37.43,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,8,37.44,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,9,37.45,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,11,37.78,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,12,38.45,g,38.5,40.5,41.7,9/2/22 1:10,ddelarosa,,In Process Variables,
I13,165064CST35,35CT SOUP CONT CST,Silicone Ratio,1,1,1.33593,EA,1.33623,1.3368,1.33737,9/2/22 1:10,ddelarosa,,In Process Variables,
I3,H13140600CST80,Danish Clamshell Costco 80CT,Part Weight,9,8,81.93,g,69.5,75.3,81,9/2/22 2:03,ddelarosa,,First Article Variables,
I3,H13140600CST80,Danish Clamshell Costco 80CT,Part Weight,9,9,82.85,g,69.5,75.3,81,9/2/22 2:03,ddelarosa,,First Article Variables,
I3,H13140600CST80,Danish Clamshell Costco 80CT,Silicone Ratio,1,1,1.33449,EA,1.3347,1.33493,1.33517,9/2/22 2:03,ddelarosa,,First Article Variables,
I13,165064CST35,35CT SOUP CONT CST,Visual Evaluation,30,6,Reject,,NA,NA,NA,9/2/22 2:45,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Visual Evaluation,30,3,Reject,,NA,NA,NA,9/2/22 2:45,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Visual Evaluation,30,1,Reject,,NA,NA,NA,9/2/22 2:45,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Visual Evaluation,30,2,Reject,,NA,NA,NA,9/2/22 2:45,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Visual Evaluation,30,4,Reject,,NA,NA,NA,9/2/22 2:45,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Visual Evaluation,30,5,Reject,,NA,NA,NA,9/2/22 2:45,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,2,38.4,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,3,37.49,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,4,37.92,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,6,37.91,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,8,37.27,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,9,37.81,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,10,38.32,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,11,38.03,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Part Weight,30,12,37.71,g,38.5,40.5,41.7,9/2/22 2:54,ccordero,,In Process Variables - Operator,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Part Weight,9,3,96.44,g,97.9,103,106.1,9/2/22 3:09,cbanos,,In Process Variables - Operator,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Part Weight,9,4,96.49,g,97.9,103,106.1,9/2/22 3:09,cbanos,,In Process Variables - Operator,
I5,5814U25,"25CT 14\ SQR PET UPLTR DLID""",Part Weight,9,6,94.84,g,97.9,103,106.1,9/2/22 3:09,cbanos,,In Process Variables - Operator,
I7,9918SY,"36CT 18\ OX RND BLK PET PLTR SYSC""",Visual Evaluation,4,1,Reject,,NA,NA,NA,9/2/22 3:15,ddelarosa,"100% SCRAP, SLIVERS AND MATERIAL ISSUES.",In Process Attributes,---
I7,9918SY,"36CT 18\ OX RND BLK PET PLTR SYSC""",Visual Evaluation,4,1,Reject,,NA,NA,NA,9/2/22 3:20,ddelarosa,"100% SCRAP, SLIVERS AND MATERIAL ISSUES.",In Process Attributes,"ddelarosa 09/02/2022 03:21:21: 100%25; SCRAP, SLIVERS AND MATERIAL ISSUES.||"
I7,9918SY,"36CT 18\ OX RND BLK PET PLTR SYSC""",Visual Evaluation,4,2,Reject,,NA,NA,NA,9/2/22 3:20,ddelarosa,"100% SCRAP, SLIVERS AND MATERIAL ISSUES.",In Process Attributes,"ddelarosa 09/02/2022 03:21:21: 100%25; SCRAP, SLIVERS AND MATERIAL ISSUES.||"
I7,9918SY,"36CT 18\ OX RND BLK PET PLTR SYSC""",Visual Evaluation,4,3,Reject,,NA,NA,NA,9/2/22 3:20,ddelarosa,"100% SCRAP, SLIVERS AND MATERIAL ISSUES.",In Process Attributes,"ddelarosa 09/02/2022 03:21:21: 100%25; SCRAP, SLIVERS AND MATERIAL ISSUES.||"
I7,9918SY,"36CT 18\ OX RND BLK PET PLTR SYSC""",Visual Evaluation,4,4,Reject,,NA,NA,NA,9/2/22 3:20,ddelarosa,"100% SCRAP, SLIVERS AND MATERIAL ISSUES.",In Process Attributes,"ddelarosa 09/02/2022 03:21:21: 100%25; SCRAP, SLIVERS AND MATERIAL ISSUES.||"
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,22,20.29,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,24,20.55,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,27,23.05,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,29,22.73,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,7,22.55,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,8,22.41,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,11,22.43,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I6,18024B300,Clr7.5x7.5MdSqrBwl,Part Weight,30,17,19.62,g,20.6,21.7,22.4,9/2/22 4:03,cbanos,,In Process Variables - Operator,
I13,165064CST35,35CT SOUP CONT CST,Form,30,1,Reject,,NA,NA,NA,9/2/22 4:51,ccordero,,In Process Attributes - Operator,
I13,165064CST35,35CT SOUP CONT CST,Form,30,2,Reject,,NA,NA,NA,9/2/22 4:51,ccordero,,In Process Attributes - Operator,
